1;1542386378824;0.201;-0.115;10.123;Capture
470;1542386381165;1.408;-0.268;10.123;Capture
471;1542386381170;1.437;-0.268;10.056;Capture
472;1542386381175;1.733;-0.077;10.209;Capture
473;1542386381180;2.078;-0.268;10.027;Capture
474;1542386381185;2.298;-0.326;10.151;Capture
475;1542386381190;2.241;-0.421;10.18;Capture
476;1542386381195;2.097;-0.45;10.314;Capture
477;1542386381200;2.088;-0.498;10.448;Capture
478;1542386381205;2.27;-0.536;9.998;Capture
479;1542386381210;2.049;-0.508;10.496;Capture
480;1542386381215;1.494;-0.412;9.931;Capture
481;1542386381220;1.772;-0.517;10.266;Capture
482;1542386381225;1.686;-0.718;10.075;Capture
483;1542386381230;1.551;-0.891;10.161;Capture
484;1542386381235;1.504;-0.939;10.305;Capture
485;1542386381240;1.465;-0.9;10.056;Capture
486;1542386381245;1.255;-0.728;9.385;Capture
487;1542386381250;1.025;-0.383;9.835;Capture
488;1542386381256;0.69;-0.192;10.094;Capture
489;1542386381260;0.709;-0.134;10.228;Capture
490;1542386381266;0.891;-0.01;10.084;Capture
491;1542386381270;1.149;0.124;10.094;Capture
492;1542386381275;1.417;0.144;10.238;Capture
493;1542386381280;1.465;0.211;10.324;Capture
494;1542386381286;1.686;0.383;10.19;Capture
495;1542386381290;2.298;0.268;9.768;Capture
496;1542386381295;2.097;0.23;10.247;Capture
497;1542386381300;1.944;0;10.171;Capture
498;1542386381305;1.762;-0.077;10.084;Capture
499;1542386381310;2.251;-0.259;10.372;Capture
500;1542386381316;2.069;-0.239;10.056;Capture
501;1542386381320;2.03;-0.144;10.008;Capture
502;1542386381325;2.212;-0.038;10.075;Capture
503;1542386381330;2.231;0.048;10.161;Capture
504;1542386381335;2.289;0.077;10.247;Capture
505;1542386381340;2.222;0.086;10.257;Capture
506;1542386381345;2.078;0.048;10.19;Capture
507;1542386381350;1.992;0.029;10.209;Capture
508;1542386381355;1.8;0.029;10.151;Capture
509;1542386381360;1.504;-0.077;10.18;Capture
510;1542386381365;1.178;-0.086;10.218;Capture
511;1542386381370;0.785;-0.124;10.084;Capture
512;1542386381375;0.517;-0.124;10.171;Capture
513;1542386381380;0.287;-0.134;10.209;Capture
514;1542386381385;0.144;-0.124;10.142;Capture
515;1542386381390;0.048;-0.153;10.113;Capture
516;1542386381395;0.029;-0.144;10.132;Capture
517;1542386381400;0.077;-0.201;10.123;Capture
518;1542386381405;0.268;-0.153;10.132;Capture
519;1542386381410;0.326;-0.086;10.142;Capture
520;1542386381415;0.297;-0.019;10.142;Capture
521;1542386381420;0.297;-0.019;10.171;Capture
522;1542386381425;0.23;0.01;10.151;Capture
523;1542386381430;0.249;0.057;10.18;Capture
524;1542386381435;0.201;0.048;10.171;Capture
525;1542386381440;0.134;0.019;10.171;Capture
526;1542386381445;0.057;0.067;10.171;Capture
527;1542386381450;0.048;0.096;10.218;Capture
528;1542386381455;0.038;0.048;10.199;Capture
529;1542386381460;0.057;-0.029;10.142;Capture
530;1542386381466;0.096;-0.067;10.171;Capture
531;1542386381470;0.077;-0.038;10.171;Capture
532;1542386381475;0.105;-0.057;10.142;Capture
533;1542386381480;0.134;-0.029;10.247;Capture
534;1542386381485;0.134;-0.029;10.161;Capture
535;1542386381490;0.134;-0.077;10.151;Capture
536;1542386381495;0.124;-0.067;10.171;Capture
537;1542386381500;0.124;-0.019;10.199;Capture
538;1542386381505;0.134;-0.096;10.132;Capture
539;1542386381510;0.096;-0.115;9.969;Capture
540;1542386381515;0.067;-0.057;10.199;Capture
541;1542386381520;0.077;-0.096;10.132;Capture
542;1542386381525;0.115;-0.096;10.151;Capture
543;1542386381530;0.077;-0.086;10.151;Capture
544;1542386381535;0.077;-0.048;10.161;Capture
545;1542386381540;0.096;-0.124;10.132;Capture
546;1542386381545;0.115;-0.057;10.171;Capture
547;1542386381550;-0.048;-0.124;10.295;Capture
548;1542386381555;0.105;-0.057;10.218;Capture
549;1542386381560;0.153;-0.048;10.123;Capture
550;1542386381565;0.115;-0.086;10.113;Capture
551;1542386381570;0.134;-0.096;10.113;Capture
552;1542386381575;0.192;-0.086;10.142;Capture
553;1542386381580;0.105;-0.077;10.171;Capture
554;1542386381585;0.124;-0.105;10.161;Capture
555;1542386381590;0.124;-0.057;10.123;Capture
556;1542386381595;0.077;-0.077;10.142;Capture
557;1542386381600;0.086;-0.038;10.132;Capture
558;1542386381605;0.086;-0.038;10.132;Capture
559;1542386381613;0.077;-0.067;10.132;Capture
560;1542386381615;0.077;-0.019;10.161;Capture
561;1542386381620;0.134;-0.105;10.142;Capture
562;1542386381625;0.124;-0.086;10.113;Capture
563;1542386381630;0.115;-0.029;10.132;Capture
564;1542386381635;0.172;-0.019;10.104;Capture
565;1542386381640;0.182;-0.057;10.18;Capture
566;1542386381645;0.163;-0.029;10.123;Capture
567;1542386381650;0.115;-0.038;10.151;Capture
568;1542386381655;0.144;-0.067;10.151;Capture
569;1542386381660;0.096;-0.057;10.123;Capture
570;1542386381665;0.096;-0.086;10.113;Capture
571;1542386381670;0.096;-0.067;10.142;Capture
572;1542386381675;0.086;-0.096;10.123;Capture
573;1542386381680;0.086;-0.038;10.161;Capture
574;1542386381685;0.124;-0.057;10.142;Capture
575;1542386381690;0.163;-0.048;10.084;Capture
576;1542386381695;0.172;-0.077;10.123;Capture
577;1542386381700;0.086;-0.077;10.113;Capture
578;1542386381705;0.124;-0.086;10.104;Capture
579;1542386381710;0.153;-0.096;10.113;Capture
580;1542386381716;0.077;-0.086;10.142;Capture
581;1542386381720;0.077;-0.115;10.151;Capture
582;1542386381725;0.048;-0.057;10.161;Capture
583;1542386381730;0.077;-0.086;10.132;Capture
584;1542386381735;0.086;-0.077;10.113;Capture
585;1542386381740;0.048;-0.096;10.18;Capture
586;1542386381745;0.105;-0.057;10.161;Capture
587;1542386381750;0.086;-0.115;10.18;Capture
588;1542386381755;0.115;-0.057;10.209;Capture
589;1542386381769;0.096;-0.067;10.094;Capture
590;1542386381770;0.134;-0.048;10.199;Capture
591;1542386381774;0.067;-0.077;10.094;Capture
592;1542386381776;0.124;-0.096;10.132;Capture
593;1542386381780;0.124;-0.086;10.151;Capture
594;1542386381786;0.077;-0.096;10.094;Capture
595;1542386381790;0.115;-0.105;10.094;Capture
596;1542386381795;0.096;-0.057;10.209;Capture
597;1542386381801;0.086;-0.038;10.123;Capture
598;1542386381805;0.124;-0.105;10.123;Capture
599;1542386381810;0.067;-0.038;10.113;Capture
600;1542386381815;0.105;-0.086;10.113;Capture
601;1542386381820;0.134;-0.057;10.104;Capture
602;1542386381826;0.153;-0.029;10.161;Capture
603;1542386381830;0.105;-0.096;10.123;Capture
604;1542386381836;0.124;-0.038;10.171;Capture
605;1542386381840;0.124;-0.019;10.171;Capture
606;1542386381845;0.115;-0.096;10.142;Capture
607;1542386381850;0.124;-0.105;10.084;Capture
608;1542386381855;0.096;-0.096;10.171;Capture
609;1542386381860;0.077;-0.067;10.199;Capture
610;1542386381865;0.105;-0.077;10.161;Capture
611;1542386381870;0.105;-0.067;10.075;Capture
612;1542386381875;0.096;-0.086;10.132;Capture
613;1542386381880;0.115;-0.067;10.113;Capture
614;1542386381885;0.115;-0.067;10.104;Capture
615;1542386381890;0.115;-0.067;10.132;Capture
616;1542386381895;0.077;-0.067;10.094;Capture
617;1542386381900;0.144;-0.124;10.084;Capture
618;1542386381905;0.153;-0.115;10.036;Capture
619;1542386381910;0.096;-0.105;10.171;Capture
620;1542386381915;0.096;-0.057;10.18;Capture
621;1542386381920;0.019;-0.019;10.266;Capture
622;1542386381926;0.134;-0.096;10.142;Capture
623;1542386381930;0.153;-0.124;10.027;Capture
624;1542386381935;0.105;-0.086;10.075;Capture
625;1542386381940;0.144;-0.067;10.008;Capture
626;1542386381945;0.077;-0.096;10.18;Capture
627;1542386381950;0.192;-0.115;10.084;Capture
628;1542386381955;0.115;-0.067;10.314;Capture
629;1542386381960;0.163;-0.144;9.989;Capture
630;1542386381965;0.124;-0.086;10.151;Capture
631;1542386381970;0.124;-0.048;10.199;Capture
632;1542386381975;0.086;-0.048;10.046;Capture
633;1542386381980;0.086;-0.086;10.017;Capture
634;1542386381985;0.115;-0.029;10.104;Capture
635;1542386381990;0.115;-0.115;10.161;Capture
636;1542386381995;0.077;-0.067;10.218;Capture
637;1542386382000;0.086;-0.105;10.084;Capture
638;1542386382005;0.144;-0.029;10.065;Capture
639;1542386382010;0.115;-0.067;10.123;Capture
640;1542386382015;0.105;-0.077;10.084;Capture
641;1542386382020;0.153;-0.086;10.084;Capture
642;1542386382025;0.163;-0.057;10.084;Capture
643;1542386382030;0.134;-0.124;10.123;Capture
644;1542386382035;0.086;-0.038;10.19;Capture
645;1542386382040;0.124;-0.019;10.123;Capture
646;1542386382045;0.096;-0.057;10.036;Capture
647;1542386382050;0.105;-0.01;10.161;Capture
648;1542386382056;0.077;-0.029;10.094;Capture
649;1542386382060;0.096;-0.077;10.104;Capture
650;1542386382065;0.096;-0.038;10.18;Capture
651;1542386382070;0.086;-0.048;10.113;Capture
652;1542386382075;0.096;-0.057;10.171;Capture
653;1542386382080;0.105;-0.019;10.094;Capture
654;1542386382085;0.086;-0.048;10.094;Capture
655;1542386382090;0.153;-0.077;10.113;Capture
656;1542386382095;0.105;-0.086;10.238;Capture
657;1542386382100;0.134;-0.019;10.113;Capture
658;1542386382106;0.067;-0.115;10.084;Capture
659;1542386382110;0.144;-0.115;10.18;Capture
660;1542386382115;0.086;-0.086;10.094;Capture
661;1542386382120;0.086;-0.057;10.027;Capture
662;1542386382125;0.115;-0.115;10.084;Capture
663;1542386382130;0.048;-0.134;10.113;Capture
664;1542386382135;0.077;-0.086;10.094;Capture
665;1542386382140;0.048;-0.163;10.161;Capture
666;1542386382145;0.077;-0.096;10.123;Capture
667;1542386382150;-0.029;-0.115;10.094;Capture
668;1542386382155;-0.211;-0.067;10.161;Capture
669;1542386382160;-0.565;0.029;10.161;Capture
670;1542386382165;-0.737;-0.019;10.094;Capture
671;1542386382170;-0.833;-0.057;10.113;Capture
672;1542386382175;-0.661;-0.057;10.123;Capture
673;1542386382180;-0.661;-0.182;10.113;Capture
674;1542386382186;-0.728;-0.115;10.218;Capture
675;1542386382190;-0.546;-0.029;10.142;Capture
676;1542386382195;0.038;-0.144;10.075;Capture
677;1542386382200;0.508;-0.153;10.113;Capture
678;1542386382205;1.053;-0.086;10.209;Capture
679;1542386382210;1.427;-0.019;10.065;Capture
680;1542386382215;1.906;-0.124;10.084;Capture
681;1542386382220;1.714;-0.057;10.18;Capture
682;1542386382225;0.69;0.259;10.065;Capture
683;1542386382230;0.23;0.019;10.123;Capture
684;1542386382236;0.086;-0.086;10.017;Capture
685;1542386382240;0.115;0.01;10.19;Capture
686;1542386382246;0.153;-0.01;10.171;Capture
687;1542386382250;0.124;-0.134;10.065;Capture
688;1542386382255;0.364;-0.364;10.036;Capture
689;1542386382260;0.297;-0.431;10.094;Capture
690;1542386382265;0.153;-0.268;10.075;Capture
691;1542386382270;-0.287;0.048;10.094;Capture
692;1542386382276;-0.259;0.364;10.209;Capture
693;1542386382280;0;0.172;10.218;Capture
694;1542386382285;0.163;0.01;10.142;Capture
695;1542386382290;0.153;-0.019;10.065;Capture
696;1542386382295;-0.01;0.019;10.113;Capture
697;1542386382300;-0.105;0.048;10.247;Capture
698;1542386382305;-0.067;0.096;10.142;Capture
699;1542386382310;0.201;-0.019;10.084;Capture
700;1542386382315;0.622;-0.249;10.046;Capture
701;1542386382320;0.297;-0.067;10.056;Capture
702;1542386382326;0.057;-0.192;10.084;Capture
703;1542386382330;0.115;-0.144;10.036;Capture
704;1542386382335;0.364;-0.048;10.132;Capture
705;1542386382340;0.814;-0.699;9.989;Capture
706;1542386382345;0.354;-0.345;10.027;Capture
707;1542386382350;0.019;0.268;10.439;Capture
708;1542386382355;0.268;0.019;10.18;Capture
709;1542386382360;0.316;0;10.18;Capture
710;1542386382365;0.441;0.182;10.362;Capture
711;1542386382370;0.862;0.172;10.458;Capture
712;1542386382375;1.063;0.057;11.176;Capture
713;1542386382380;0.642;-0.096;11.732;Capture
714;1542386382385;0.019;-0.22;10.602;Capture
715;1542386382390;-0.192;-0.259;9.481;Capture
716;1542386382396;-0.211;-0.086;9.519;Capture
717;1542386382400;-0.163;0;9.787;Capture
718;1542386382405;-0.105;-0.124;9.931;Capture
719;1542386382410;-0.153;-0.239;10.113;Capture
720;1542386382415;-0.057;-0.488;10.151;Capture
721;1542386382420;0.23;-1.082;10.496;Capture
722;1542386382425;-0.306;-0.967;10.094;Capture
723;1542386382430;-0.737;-0.393;9.95;Capture
724;1542386382436;-0.527;0.01;10.046;Capture
725;1542386382440;-0.019;0.067;10.171;Capture
726;1542386382445;0.096;0.019;10.171;Capture
727;1542386382450;0.01;0.105;10.056;Capture
728;1542386382455;-0.22;0.239;10.199;Capture
729;1542386382460;0.077;0.086;10.324;Capture
730;1542386382465;0.201;0.038;10.285;Capture
731;1542386382470;0.192;0.124;10.353;Capture
732;1542386382475;0.45;0.029;10.372;Capture
733;1542386382480;0.517;-0.239;10.218;Capture
734;1542386382485;0.019;-0.316;10.113;Capture
735;1542386382490;-0.153;-0.182;10.669;Capture
736;1542386382496;0.22;-0.651;11.569;Capture
737;1542386382500;0.891;-0.91;11.435;Capture
738;1542386382505;-0.335;-0.134;10.975;Capture
739;1542386382510;-0.91;0.259;10.898;Capture
740;1542386382516;-0.862;0.172;10.965;Capture
741;1542386382520;-0.776;-0.067;10.669;Capture
742;1542386382526;-0.622;-0.239;10.372;Capture
743;1542386382530;-0.536;-0.268;10.276;Capture
744;1542386382536;-0.297;-0.163;10.697;Capture
745;1542386382540;-0.153;-0.211;11.1;Capture
746;1542386382545;-0.077;-0.259;11.559;Capture
747;1542386382550;0.019;-0.373;11.703;Capture
748;1542386382555;0.038;-0.364;11.76;Capture
749;1542386382560;0;-0.373;11.684;Capture
750;1542386382565;-0.144;-0.259;11.99;Capture
751;1542386382570;-0.373;-0.22;12.392;Capture
752;1542386382575;-0.632;-0.326;12.967;Capture
753;1542386382580;-0.565;-0.469;13.168;Capture
754;1542386382585;-0.287;-0.67;13.245;Capture
755;1542386382590;0.077;-0.871;13.331;Capture
756;1542386382595;0.192;-0.977;13.427;Capture
757;1542386382600;0.163;-0.958;13.455;Capture
758;1542386382605;0.077;-0.833;13.388;Capture
759;1542386382612;-0.115;-0.68;13.187;Capture
760;1542386382615;-0.192;-0.613;12.986;Capture
761;1542386382620;-0.249;-0.555;12.756;Capture
762;1542386382625;-0.239;-0.546;12.651;Capture
763;1542386382630;-0.153;-0.488;12.795;Capture
764;1542386382635;-0.134;-0.45;12.929;Capture
765;1542386382640;-0.086;-0.412;12.977;Capture
766;1542386382645;-0.01;-0.421;12.785;Capture
767;1542386382650;0.029;-0.45;12.565;Capture
768;1542386382655;0.105;-0.412;12.316;Capture
769;1542386382660;0.22;-0.479;12.345;Capture
770;1542386382666;0.278;-0.594;12.431;Capture
771;1542386382670;0.393;-0.709;12.459;Capture
772;1542386382675;0.153;-0.68;12.44;Capture
773;1542386382680;0.373;-0.814;12.392;Capture
774;1542386382685;0.211;-0.977;12.517;Capture
775;1542386382690;0.364;-1.082;12.459;Capture
776;1542386382695;0.201;-1.149;12.316;Capture
777;1542386382700;0.22;-1.149;12.23;Capture
778;1542386382705;0.335;-1.245;11.981;Capture
779;1542386382710;0.536;-1.149;11.779;Capture
780;1542386382715;0.546;-1.111;11.789;Capture
781;1542386382720;0.575;-1.034;11.693;Capture
782;1542386382725;0.383;-0.9;11.866;Capture
783;1542386382730;0.048;-0.91;12;Capture
784;1542386382735;-0.134;-0.986;12.028;Capture
785;1542386382740;-0.594;-1.025;12.153;Capture
786;1542386382745;-0.737;-1.216;12.191;Capture
787;1542386382750;-0.575;-1.379;12.268;Capture
788;1542386382756;-0.259;-1.369;12.459;Capture
789;1542386382760;0.144;-1.207;12.498;Capture
790;1542386382766;0.661;-1.053;12.373;Capture
791;1542386382770;1.015;-0.996;12.201;Capture
792;1542386382776;0.996;-1.111;12.057;Capture
793;1542386382780;0.967;-1.082;12.096;Capture
794;1542386382785;0.881;-1.13;12.23;Capture
795;1542386382790;0.785;-1.092;12.163;Capture
796;1542386382795;0.632;-0.996;12.009;Capture
797;1542386382800;0.326;-0.824;12.009;Capture
798;1542386382805;0.048;-0.795;12.287;Capture
799;1542386382810;-0.211;-0.709;12.919;Capture
800;1542386382815;-0.421;-0.814;12.948;Capture
801;1542386382820;-0.488;-0.785;12.766;Capture
802;1542386382825;-0.469;-0.833;12.699;Capture
803;1542386382830;-0.46;-0.833;12.641;Capture
804;1542386382835;-0.45;-0.795;12.661;Capture
805;1542386382840;-0.383;-0.69;12.479;Capture
806;1542386382845;-0.316;-0.584;12.23;Capture
807;1542386382850;-0.201;-0.632;12.057;Capture
808;1542386382855;0.23;-0.757;11.779;Capture
809;1542386382860;0.699;-0.833;11.578;Capture
810;1542386382865;1.034;-0.709;11.358;Capture
811;1542386382870;1.015;-0.603;11.071;Capture
812;1542386382875;0.929;-0.393;10.726;Capture
813;1542386382880;0.824;-0.287;10.343;Capture
814;1542386382885;0.603;-0.364;10.142;Capture
815;1542386382890;0.345;-0.287;10.247;Capture
816;1542386382895;-0.01;-0.115;10.41;Capture
817;1542386382900;-0.268;0.019;10.439;Capture
818;1542386382905;-0.335;0.057;10.515;Capture
819;1542386382910;-0.144;0.077;10.745;Capture
820;1542386382915;0.048;-0.038;10.726;Capture
821;1542386382920;0.029;-0.057;10.515;Capture
822;1542386382925;-0.249;0.086;10.238;Capture
823;1542386382930;-0.546;0.086;10.017;Capture
824;1542386382935;-0.603;0.144;9.826;Capture
825;1542386382940;-0.603;0.144;9.558;Capture
826;1542386382945;-0.479;0.297;9.242;Capture
827;1542386382950;-0.326;0.46;9.012;Capture
828;1542386382955;-0.144;0.364;9.088;Capture
829;1542386382960;-0.01;0.278;8.964;Capture
830;1542386382965;-0.019;0.316;8.964;Capture
831;1542386382970;0.057;0.364;9.069;Capture
832;1542386382975;0.182;0.354;9.232;Capture
833;1542386382980;0.345;0.182;9.347;Capture
834;1542386382985;0.479;0.192;9.232;Capture
835;1542386382990;0.469;0.22;9.203;Capture
836;1542386382995;0.326;0.22;9.05;Capture
837;1542386383000;0.182;0.22;8.859;Capture
838;1542386383005;-0.134;0.249;8.581;Capture
839;1542386383010;-0.479;0.153;8.456;Capture
840;1542386383015;-0.747;0.23;8.399;Capture
841;1542386383020;-0.948;0.23;8.188;Capture
842;1542386383025;-0.996;0.354;7.738;Capture
843;1542386383030;-0.862;0.46;7.259;Capture
844;1542386383035;-0.737;0.469;6.78;Capture
845;1542386383040;-0.67;0.555;6.388;Capture
846;1542386383045;-0.622;0.68;6.321;Capture
847;1542386383050;-0.699;0.948;6.455;Capture
848;1542386383055;-0.814;1.034;6.665;Capture
849;1542386383060;-0.833;0.958;7.183;Capture
850;1542386383065;-0.699;0.699;7.642;Capture
851;1542386383070;-0.603;0.527;7.92;Capture
852;1542386383076;-0.546;0.508;8.025;Capture
853;1542386383080;-0.393;0.565;8.083;Capture
854;1542386383085;-0.239;0.508;7.958;Capture
855;1542386383090;-0.115;0.498;7.767;Capture
856;1542386383096;-0.201;0.46;7.547;Capture
857;1542386383100;-0.23;0.46;7.259;Capture
858;1542386383105;-0.287;0.517;7.096;Capture
859;1542386383110;-0.306;0.575;6.943;Capture
860;1542386383116;-0.421;0.594;6.761;Capture
861;1542386383120;-0.565;0.709;6.685;Capture
862;1542386383125;-0.67;0.766;6.857;Capture
863;1542386383130;-0.632;0.747;7.077;Capture
864;1542386383135;-0.642;0.804;7.135;Capture
865;1542386383140;-0.824;0.795;7.192;Capture
866;1542386383145;-1.073;0.91;7.259;Capture
867;1542386383150;-1.101;0.9;7.317;Capture
868;1542386383155;-0.939;0.728;7.508;Capture
869;1542386383160;-0.565;0.632;7.834;Capture
870;1542386383165;-0.412;0.536;7.958;Capture
871;1542386383170;-0.431;0.594;8.025;Capture
872;1542386383175;-0.517;0.622;8.016;Capture
873;1542386383180;-0.584;0.795;7.968;Capture
874;1542386383185;-0.575;0.929;7.958;Capture
875;1542386383190;-0.642;0.891;7.901;Capture
876;1542386383195;-0.67;0.795;7.997;Capture
877;1542386383200;-0.814;0.939;8.169;Capture
878;1542386383205;-1.044;0.871;8.246;Capture
879;1542386383210;-1.053;0.929;8.361;Capture
880;1542386383215;-0.852;0.948;8.38;Capture
881;1542386383220;-0.642;1.025;8.428;Capture
882;1542386383225;-0.536;1.025;8.59;Capture
883;1542386383230;-0.421;1.034;8.744;Capture
884;1542386383235;-0.402;1.082;8.897;Capture
885;1542386383240;-0.46;1.101;9.021;Capture
886;1542386383245;-0.373;1.082;9.165;Capture
887;1542386383250;-0.354;0.919;9.232;Capture
888;1542386383255;-0.354;0.939;9.376;Capture
889;1542386383269;-0.345;0.814;9.596;Capture
890;1542386383270;-0.192;0.718;9.634;Capture
891;1542386383271;-0.153;0.737;9.462;Capture
892;1542386383275;-0.306;0.747;9.242;Capture
893;1542386383280;-0.68;0.91;9.031;Capture
894;1542386383285;-0.977;1.063;8.61;Capture
895;1542386383290;-1.14;0.958;8.562;Capture
896;1542386383296;-1.216;0.824;8.466;Capture
897;1542386383300;-1.188;0.814;8.188;Capture
898;1542386383305;-1.178;0.843;7.939;Capture
899;1542386383310;-1.178;0.948;7.901;Capture
900;1542386383315;-1.188;0.929;7.853;Capture
901;1542386383320;-1.188;0.967;8.045;Capture
902;1542386383325;-1.14;0.91;8.159;Capture
903;1542386383330;-1.006;0.843;8.322;Capture
904;1542386383335;-0.9;0.881;8.418;Capture
905;1542386383340;-0.891;0.919;8.447;Capture
906;1542386383345;-0.795;0.843;8.475;Capture
907;1542386383350;-0.804;0.795;8.456;Capture
908;1542386383355;-1.025;0.776;8.447;Capture
909;1542386383360;-1.034;0.833;8.466;Capture
910;1542386383365;-0.929;0.833;8.744;Capture
911;1542386383370;-0.766;0.871;8.878;Capture
912;1542386383375;-0.709;0.91;9.098;Capture
913;1542386383380;-0.699;0.9;9.347;Capture
914;1542386383385;-0.747;0.776;9.644;Capture
915;1542386383390;-0.776;0.651;9.768;Capture
916;1542386383395;-0.804;0.527;9.807;Capture
917;1542386383400;-0.728;0.479;9.778;Capture
918;1542386383405;-0.871;0.441;9.787;Capture
919;1542386383410;-0.91;0.412;9.692;Capture
920;1542386383415;-0.833;0.354;9.653;Capture
921;1542386383420;-0.804;0.354;9.471;Capture
922;1542386383425;-0.785;0.259;9.318;Capture
923;1542386383430;-0.824;0.268;9.165;Capture
924;1542386383436;-0.843;0.383;9.031;Capture
925;1542386383440;-0.967;0.508;9.05;Capture
926;1542386383446;-0.958;0.431;9.184;Capture
927;1542386383450;-0.757;0.326;9.433;Capture
928;1542386383455;-0.709;0.364;9.491;Capture
929;1542386383460;-0.69;0.421;9.558;Capture
930;1542386383465;-0.709;0.498;9.692;Capture
931;1542386383470;-0.642;0.479;9.893;Capture
932;1542386383475;-0.622;0.45;10.075;Capture
933;1542386383480;-0.546;0.354;10.19;Capture
934;1542386383485;-0.508;0.316;10.372;Capture
935;1542386383490;-0.536;0.306;10.333;Capture
936;1542386383495;-0.565;0.364;10.276;Capture
937;1542386383500;-0.527;0.287;10.305;Capture
